ciselnik,ciselnik_kod,ciselnik_nazev,kod_IRI,kod,kod_tecka,nazev,kod_kapitola_rozsah,kod_kapitola_cislo,nazev_kapitola,platnost_od,platnost_do
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A16.9,A169,A16.9,Tuberkulóza dýchacího ústrojí NS‚ bez zmínky o bakteriologickém nebo histologickém ověření,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A17,A17,A17,Tuberkulóza nervové soustavy,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A17.0,A170,A17.0,Tuberkulózní meningitida – meningitis tuberculosa (G01*),A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A17.1,A171,A17.1,Meningeální tuberkulom (G07*),A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A17.8,A178,A17.8,Jiná tuberkulóza nervové soustavy,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A17.9,A179,A17.9,Tuberkulóza nervové soustavy NS (G99.8*),A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18,A18,A18,Tuberkulóza jiných orgánů,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.0,A180,A18.0,Tuberkulóza kostí a kloubů,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.1,A181,A18.1,Tuberkulóza močové a pohlavní soustavy,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.2,A182,A18.2,Tuberkulóza periferních lymfatických uzlin,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.3,A183,A18.3,Tuberkulóza střev‚ pobřišnice a mezenterických uzlin,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.4,A184,A18.4,Tuberkulóza kůže a podkožního vaziva,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.5,A185,A18.5,Tuberkulóza oka,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.6,A186,A18.6,Tuberkulóza ucha,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.7,A187,A18.7,Tuberkulóza nadledvin (E35.1*),A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A18.8,A188,A18.8,Tuberkulóza jiných určených orgánů,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19,A19,A19,Miliární tuberkulóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19.0,A190,A19.0,Akutní miliární tuberkulóza jediného určeného místa,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19.1,A191,A19.1,Akutní miliární tuberkulóza více lokalizací,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19.2,A192,A19.2,Akutní miliární tuberkulóza NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19.8,A198,A19.8,Jiná miliární tuberkulóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A19.9,A199,A19.9,Miliární tuberkulóza NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20,A20,A20,Mor,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.0,A200,A20.0,Bubonický – dýmějový mor,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.1,A201,A20.1,Celulokutanní mor,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.2,A202,A20.2,Plicní forma moru,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.3,A203,A20.3,Morová meningitida,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.7,A207,A20.7,Septikemická forma moru,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.8,A208,A20.8,Jiné formy moru,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A20.9,A209,A20.9,Mor NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21,A21,A21,Tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.0,A210,A21.0,Ulceroglandulární tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.1,A211,A21.1,Okuloglandulární tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.2,A212,A21.2,Plicní forma tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.3,A213,A21.3,Viscerální forma tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.7,A217,A21.7,Generalizovaná tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.8,A218,A21.8,Jiné formy tularemie,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A21.9,A219,A21.9,Tularemie NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22,A22,A22,Sněť slezinná [anthrax],A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.0,A220,A22.0,Kožní antrax,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.1,A221,A22.1,Plicní antrax,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.2,A222,A22.2,Gastrointestinální antrax,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.7,A227,A22.7,Antraxová sepse,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.8,A228,A22.8,Jiné formy antraxu,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A22.9,A229,A22.9,Antrax NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23,A23,A23,Brucelóza – vlnivá horečka,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.0,A230,A23.0,Brucelóza‚ původce: Brucella melitensis,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.1,A231,A23.1,Brucelóza‚ původce: Brucella abortus,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.2,A232,A23.2,Brucelóza‚ původce: Brucella suis,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.3,A233,A23.3,Brucelóza‚ původce: Brucella canis,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.8,A238,A23.8,Jiná brucelóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A23.9,A239,A23.9,Brucellosis NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24,A24,A24,Vozhřivka [malleus] a melioidóza [pseudomalleus],A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24.0,A240,A24.0,Vozhřivka,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24.1,A241,A24.1,Akutní a prudká melioidóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24.2,A242,A24.2,Subakutní nebo chronická melioidóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24.3,A243,A24.3,Jiná melioidóza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A24.4,A244,A24.4,Melioidóza NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A25,A25,A25,Horečka z krysího kousnuti,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A25.0,A250,A25.0,Spirillosis,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A25.1,A251,A25.1,Streptobacillosis,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A25.9,A259,A25.9,Horečka z krysího kousnutí NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A26,A26,A26,Červenka – erysipeloid,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A26.0,A260,A26.0,Kožní erysipeloid,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A26.7,A267,A26.7,Erysipelotrixová sepse,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A26.8,A268,A26.8,Ostatní formy erysipeloidu,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A26.9,A269,A26.9,Erysipeloid NS,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/A27,A27,A27,Leptospiróza,A00-B99,I.,Některé infekční a parazitární nemoci,1994-01-01,
